27.459061 	31.400637 	73.006851 	69.354164 	17.000000 	54.625999 	16.124516 	35.846897 	24.839485 	67.623962 	999.000000 	40.360870 	38.832977 	26.570660 	43.324360 	20.248457 	88.600227 	68.308128 	50.537113 	18.439089 	7.810250 	48.041649 	39.204590 	27.658634 	77.878113 	28.319605 	46.754681 	24.207438 	51.312767 	5.099020 	61.400326 	48.826221 	43.840622 	58.898216 	24.186773 	70.327805 	53.758720 	79.881165 	66.843102 	41.036568 	13.038404 	63.513779 	50.931328 	57.982758 	19.104973 	66.468040 	66.219330 	18.110771 	44.821869 	69.296463 	47.707443 	25.179358 	90.000000 	69.310890 	28.442924 	41.880783 	67.357254 	45.177429 	28.160255 	19.313208 	22.090721 	80.659782 	24.186773 	43.081318 	38.078865 	21.095022 	44.011364 	36.674240 	85.603737 	48.466484 	99.488693 	60.033325 	96.426140 	
22.203604 	67.742157 	37.054016 	33.060551 	24.207438 	92.913940 	55.901699 	75.286118 	15.556349 	105.688217 	40.360870 	999.000000 	20.615528 	18.681541 	80.993828 	22.825424 	53.150730 	105.190300 	89.403580 	51.971146 	32.557640 	34.132095 	70.936592 	13.416408 	115.965515 	68.593002 	6.403124 	17.000000 	90.906548 	38.013157 	100.603180 	88.617157 	4.123106 	18.601076 	18.973665 	109.402924 	13.453624 	40.249222 	26.627054 	81.320351 	32.202484 	103.077644 	11.180340 	17.804493 	56.938564 	26.248810 	106.216759 	54.120235 	85.146935 	29.068884 	13.601471 	27.073973 	49.929951 	29.206163 	25.019993 	82.006096 	107.517441 	15.811388 	27.018513 	52.000000 	57.697487 	40.311287 	59.093147 	19.104973 	77.388626 	50.596443 	19.798990 	24.698177 	125.495018 	21.633308 	59.203041 	25.000000 	56.080299 	
11.401754 	58.051701 	35.805027 	32.649654 	23.000000 	83.450584 	50.990196 	68.242218 	20.615528 	95.524864 	38.832977 	20.615528 	999.000000 	13.038404 	71.449280 	19.026299 	50.537113 	93.861603 	80.808418 	42.801868 	32.140316 	14.142136 	58.008621 	23.853722 	105.550934 	63.953106 	23.194826 	25.495098 	83.408630 	39.115215 	92.097771 	81.608826 	24.041630 	30.805843 	29.068884 	100.448990 	29.017237 	46.400433 	36.769554 	76.157730 	37.336308 	95.131485 	29.154760 	33.136082 	57.870544 	40.024994 	99.201813 	56.320511 	81.394104 	42.449970 	34.176014 	38.910152 	57.201397 	43.174065 	38.587563 	79.309517 	101.019798 	36.235340 	40.311287 	56.008926 	60.299255 	51.478149 	62.201286 	38.832977 	76.537575 	56.080299 	39.661064 	41.773197 	117.796432 	42.059483 	67.424034 	44.721359 	65.192024 	
4.472136 	50.000000 	46.518814 	42.941822 	10.049875 	75.432091 	40.224369 	58.728188 	9.219544 	88.005684 	26.570660 	18.681541 	13.038404 	999.000000 	63.411354 	6.324555 	62.032249 	87.132080 	72.249565 	34.205261 	19.416489 	25.495098 	52.392746 	13.892444 	98.229324 	53.254108 	24.166092 	14.142136 	74.249580 	26.305893 	83.546394 	72.180328 	22.803509 	35.227829 	17.691807 	92.195442 	31.304953 	54.561890 	42.638012 	65.802734 	24.331051 	86.278618 	29.732138 	35.777088 	45.354160 	43.908997 	89.872131 	43.566040 	70.491135 	46.647614 	31.016125 	27.202942 	65.069191 	47.010635 	27.586229 	68.000000 	91.438507 	31.257000 	29.068884 	43.046486 	47.518417 	57.201397 	49.365982 	32.280025 	64.621979 	43.046486 	33.241539 	32.449963 	108.894447 	36.674240 	74.966660 	43.289722 	72.249565 	
61.619801 	13.453624 	107.056061 	104.062485 	56.938564 	12.041595 	27.658634 	10.770329 	65.863495 	24.698177 	43.324360 	80.993828 	71.449280 	63.411354 	999.000000 	58.249462 	120.801491 	25.000000 	9.848858 	29.206163 	50.159744 	73.246162 	18.110771 	69.771057 	34.985710 	20.615528 	87.091904 	66.640831 	14.142136 	47.801674 	20.808653 	14.035668 	84.905830 	98.600204 	67.230942 	29.000000 	94.302704 	117.456375 	106.042442 	17.804493 	56.044624 	24.186773 	92.114059 	98.737022 	39.319206 	107.074738 	29.154760 	43.185646 	24.698177 	109.859001 	90.338257 	68.154236 	128.144455 	110.113579 	71.568146 	27.658634 	31.622776 	88.238312 	71.063354 	48.166378 	43.737854 	120.602654 	45.122055 	86.377083 	33.421551 	52.153618 	87.315521 	79.812279 	46.615448 	91.760559 	138.191895 	102.883430 	135.591293 	
8.246211 	44.944408 	52.801514 	49.193497 	4.123106 	70.213959 	34.205261 	53.037724 	9.000000 	82.927681 	20.248457 	22.825424 	19.026299 	6.324555 	58.249462 	999.000000 	68.352028 	82.365044 	66.843102 	29.154760 	13.152946 	30.364452 	48.383881 	14.035668 	93.193344 	47.201694 	28.844410 	12.649111 	68.622154 	20.099751 	78.102493 	66.468040 	26.832815 	40.459858 	15.652476 	86.833176 	36.055511 	60.440052 	48.104053 	59.816387 	18.973665 	80.721741 	34.000000 	40.496914 	39.051247 	48.826221 	84.148682 	37.336308 	64.350601 	51.613953 	33.734257 	24.083189 	70.837845 	51.865211 	25.238859 	61.773781 	85.632935 	33.060551 	26.400757 	37.000000 	41.303753 	62.481998 	43.185646 	33.136082 	58.309521 	37.215588 	34.132095 	31.384710 	103.276329 	38.013157 	80.622574 	46.324940 	77.794601 	
61.741398 	107.647575 	16.124516 	20.099751 	71.784401 	132.612213 	101.518471 	118.511604 	65.734314 	144.045135 	88.600227 	53.150730 	50.537113 	62.032249 	120.801491 	68.352028 	999.000000 	141.534454 	130.430054 	92.962357 	81.271149 	48.104053 	105.550934 	65.764732 	153.717270 	114.490173 	48.000000 	69.050705 	133.405396 	87.931793 	141.605087 	131.764938 	52.000000 	38.639359 	71.700768 	149.626205 	44.407207 	22.022715 	32.893768 	126.657021 	83.952370 	144.844742 	48.373547 	43.174065 	107.205414 	39.395432 	149.214615 	105.080925 	131.928009 	38.470768 	57.706154 	80.224686 	25.495098 	39.824615 	78.057671 	129.769028 	151.172089 	62.649822 	80.056229 	103.812332 	108.931168 	33.941124 	110.602890 	67.601776 	126.649124 	102.961159 	67.742157 	76.164299 	167.409683 	66.490601 	32.557640 	57.008770 	33.526108 	
84.876381 	37.576588 	128.763351 	126.063477 	81.394104 	15.033297 	52.630791 	34.132095 	90.338257 	6.708204 	68.308128 	105.190300 	93.861603 	87.132080 	25.000000 	82.365044 	141.534454 	999.000000 	20.099751 	53.235325 	75.026665 	93.434471 	36.069378 	94.429871 	12.529964 	44.045429 	111.139549 	91.389275 	23.086792 	72.801102 	15.620500 	25.961510 	109.178749 	122.331520 	92.114059 	14.560220 	118.338501 	140.246216 	129.529922 	35.693138 	81.043198 	18.439089 	116.361504 	122.800652 	63.031738 	131.026718 	23.853722 	67.067131 	39.560081 	133.775925 	115.039124 	93.145050 	151.029800 	134.111893 	96.566040 	44.271889 	26.925823 	113.088463 	96.046867 	72.062469 	67.007462 	144.222046 	68.066147 	111.328346 	51.923019 	76.059189 	112.271988 	104.809349 	31.144823 	116.709038 	161.207947 	127.632286 	158.808060 	
70.710678 	22.803509 	116.516090 	113.454834 	65.215027 	5.099020 	34.438351 	14.866069 	74.060783 	17.464249 	50.537113 	89.403580 	80.808418 	72.249565 	9.848858 	66.843102 	130.430054 	20.099751 	999.000000 	38.183765 	57.801384 	83.006027 	27.658634 	77.698135 	27.513634 	24.331051 	95.603348 	74.431175 	5.385165 	54.625999 	11.313708 	7.071068 	93.230896 	107.298645 	74.706093 	20.000000 	102.800781 	126.574089 	114.865135 	15.811388 	62.769421 	14.422205 	100.439034 	107.200745 	43.185646 	115.602768 	19.313208 	47.265209 	20.808653 	118.406082 	98.112183 	74.672615 	137.207870 	118.600166 	78.185677 	25.059929 	21.840330 	95.713112 	77.491936 	52.239830 	47.010635 	129.321304 	48.010414 	93.520050 	32.310989 	56.222771 	94.429871 	86.377083 	37.013512 	98.898941 	147.186951 	110.535065 	144.499130 	
32.526913 	15.811388 	78.600258 	75.432091 	28.231188 	41.231056 	12.649111 	25.553865 	37.161808 	53.823788 	18.439089 	51.971146 	42.801868 	34.205261 	29.206163 	29.154760 	92.962357 	53.235325 	38.183765 	999.000000 	23.086792 	46.818798 	21.000000 	41.436699 	64.070274 	23.194826 	57.982758 	38.600517 	40.607880 	23.537205 	49.497475 	38.832977 	55.946404 	69.404610 	39.812057 	58.051701 	65.192024 	88.391174 	76.837494 	34.176014 	31.144823 	52.402290 	63.134777 	69.641945 	28.017851 	77.935867 	56.400356 	29.732138 	40.261642 	80.709358 	62.032249 	43.011627 	99.035347 	80.993828 	46.010868 	39.319206 	58.249462 	60.440052 	46.010868 	33.301651 	32.802441 	91.400215 	35.000000 	59.228371 	39.115215 	36.400551 	60.207973 	54.083271 	75.073296 	64.536812 	109.041275 	74.672615 	106.404884 	
21.000000 	37.643059 	65.551506 	61.846584 	9.486833 	61.717098 	23.600847 	43.266617 	17.029387 	74.686012 	7.810250 	32.557640 	32.140316 	19.416489 	50.159744 	13.152946 	81.271149 	75.026665 	57.801384 	23.086792 	999.000000 	42.579338 	44.045429 	20.000000 	84.970581 	36.069378 	38.948685 	16.643316 	58.821766 	7.000000 	68.796799 	56.400356 	36.069378 	51.088158 	17.088007 	77.698135 	45.967381 	72.111023 	59.033890 	48.795490 	9.433981 	71.028160 	43.185646 	50.209560 	25.961510 	58.694122 	73.878281 	24.186773 	52.630791 	61.522354 	40.311287 	20.223749 	82.200974 	61.554855 	23.021729 	49.648766 	75.073296 	38.078865 	23.194826 	24.083189 	28.160255 	72.862885 	30.066593 	36.400551 	45.617977 	24.738634 	37.363083 	31.016125 	93.236259 	41.761227 	91.678787 	52.773098 	88.617157 	
22.135944 	60.415230 	36.359318 	34.438351 	34.481880 	84.876381 	57.271286 	72.090218 	34.132095 	96.046867 	48.041649 	34.132095 	14.142136 	25.495098 	73.246162 	30.364452 	48.104053 	93.434471 	83.006027 	46.818798 	42.579338 	999.000000 	57.489128 	37.802116 	105.645638 	69.641945 	35.468296 	39.115215 	86.353920 	49.497475 	94.031906 	84.970581 	37.121422 	40.112343 	42.720020 	101.833199 	40.024994 	50.328918 	44.181442 	80.993828 	49.335587 	97.416634 	41.109608 	43.566040 	67.000000 	49.010204 	102.083298 	66.121101 	86.977005 	51.009804 	47.413078 	52.478565 	60.926186 	52.000000 	52.430908 	85.615417 	104.235313 	49.929951 	54.083271 	66.610809 	70.114189 	58.051701 	72.173401 	52.801514 	84.011902 	67.268120 	53.600372 	55.901699 	119.816528 	55.758408 	71.175842 	56.920998 	69.641945 	
49.648766 	12.041595 	92.698433 	90.027771 	48.270073 	28.231188 	27.730848 	23.409399 	57.008770 	38.600517 	39.204590 	70.936592 	58.008621 	52.392746 	18.110771 	48.383881 	105.550934 	36.069378 	27.658634 	21.000000 	44.045429 	57.489128 	999.000000 	61.611687 	48.166378 	29.206163 	76.557167 	59.033890 	32.249031 	44.283180 	37.696156 	32.015621 	75.026665 	87.235313 	60.530983 	44.777225 	83.671982 	104.403069 	94.154129 	33.241539 	52.086468 	41.436699 	82.079231 	88.141930 	43.566040 	96.150925 	46.840153 	46.529560 	40.521599 	98.838249 	82.006096 	64.007812 	115.208504 	99.282425 	67.007462 	42.154476 	49.477268 	80.808418 	67.007462 	50.990196 	48.548943 	108.908218 	50.477718 	79.906197 	45.793011 	54.625999 	80.894997 	75.059975 	63.063461 	85.158676 	125.431259 	94.641426 	123.146255 	
18.357559 	56.859474 	49.648766 	45.705578 	13.341664 	81.492332 	43.600460 	63.245552 	5.099020 	94.413979 	27.658634 	13.416408 	23.853722 	13.892444 	69.771057 	14.035668 	65.764732 	94.429871 	77.698135 	41.436699 	20.000000 	37.802116 	61.611687 	999.000000 	104.709122 	55.973209 	19.723083 	3.605551 	78.816238 	24.839485 	88.752464 	76.400261 	16.401220 	31.906113 	6.000000 	97.637085 	26.400757 	53.665630 	39.962482 	68.680420 	18.788294 	91.021973 	23.345236 	30.479502 	43.566040 	38.948685 	93.861603 	40.706264 	72.180328 	41.773197 	20.615528 	15.524175 	63.285069 	41.725292 	14.764823 	68.883957 	95.015785 	19.235384 	16.552946 	38.626415 	44.283180 	53.263496 	45.694637 	19.104973 	64.070274 	37.363083 	20.099751 	18.601076 	113.229858 	24.000000 	72.422371 	33.241539 	69.202599 	
96.213303 	48.259712 	140.716019 	137.931137 	91.923882 	23.259407 	61.846584 	42.379242 	100.846420 	10.295630 	77.878113 	115.965515 	105.550934 	98.229324 	34.985710 	93.193344 	153.717270 	12.529964 	27.513634 	64.070274 	84.970581 	105.645638 	48.166378 	104.709122 	999.000000 	51.662365 	122.036880 	101.533249 	28.284271 	82.079231 	18.027756 	31.257000 	119.887444 	133.454117 	101.980392 	10.440307 	129.247818 	151.855194 	140.801285 	41.194660 	90.249657 	18.248287 	127.094452 	133.689941 	70.213959 	142.003525 	21.023796 	74.330345 	43.104523 	144.779144 	125.239769 	102.181213 	162.606888 	145.055161 	105.688217 	48.093658 	23.323807 	123.004066 	105.004761 	79.246452 	73.681747 	155.425217 	74.431175 	120.933868 	56.080299 	83.186539 	121.852371 	113.885910 	20.223749 	126.317062 	172.733902 	137.742508 	170.238068 	
52.839378 	17.204651 	99.478638 	96.041656 	44.687805 	29.154760 	13.038404 	10.049875 	53.037724 	41.773197 	28.319605 	68.593002 	63.953106 	53.254108 	20.615528 	47.201694 	114.490173 	44.045429 	24.331051 	23.194826 	36.069378 	69.641945 	29.206163 	55.973209 	51.662365 	999.000000 	74.966660 	52.497620 	23.769728 	31.622776 	34.176014 	21.023796 	72.138756 	87.045967 	52.201534 	43.081318 	82.024384 	107.615051 	94.921021 	12.727922 	39.446167 	35.777088 	79.246452 	86.278618 	19.000000 	94.762863 	38.013157 	23.021729 	17.464249 	97.590981 	75.802376 	50.990196 	117.923706 	97.621719 	54.561890 	16.124516 	39.051247 	72.945183 	53.712196 	28.017851 	23.194826 	108.903625 	24.515301 	70.327805 	17.088007 	32.015621 	71.196907 	62.649822 	57.428215 	75.663727 	127.561752 	87.920418 	124.579292 	
27.202942 	73.783470 	32.062439 	28.071337 	30.479502 	99.045441 	62.241467 	81.565926 	21.931713 	111.772087 	46.754681 	6.403124 	23.194826 	24.166092 	87.091904 	28.844410 	48.000000 	111.139549 	95.603348 	57.982758 	38.948685 	35.468296 	76.557167 	19.723083 	122.036880 	74.966660 	999.000000 	23.323807 	97.185387 	44.407207 	106.826965 	94.921021 	4.000000 	12.206555 	25.079872 	115.602768 	7.211102 	34.014702 	20.248457 	87.692642 	38.470768 	109.343498 	6.000000 	11.661903 	63.285069 	20.000000 	112.538879 	60.415230 	91.547798 	22.803509 	12.727922 	32.557640 	43.566040 	23.021729 	30.149628 	88.408142 	113.863953 	16.643316 	32.140316 	58.180752 	63.953106 	33.941124 	65.306969 	21.023796 	83.761566 	56.648037 	21.470911 	28.442924 	131.795303 	22.022715 	52.801514 	21.587032 	49.678970 	
18.439089 	53.851646 	52.952808 	49.030602 	11.000000 	78.294319 	40.224369 	59.908264 	5.000000 	91.241440 	24.207438 	17.000000 	25.495098 	14.142136 	66.640831 	12.649111 	69.050705 	91.389275 	74.431175 	38.600517 	16.643316 	39.115215 	59.033890 	3.605551 	101.533249 	52.497620 	23.323807 	999.000000 	75.451973 	21.260292 	85.440041 	73.006851 	20.000000 	35.510563 	3.605551 	94.339813 	30.000000 	57.245087 	43.566040 	65.192024 	15.231546 	87.658424 	26.907248 	34.058773 	39.962482 	42.520584 	90.426765 	37.121422 	68.622154 	45.343136 	23.706539 	13.416408 	66.887962 	45.276924 	13.453624 	65.299309 	91.547798 	21.840330 	15.000000 	35.114101 	40.718548 	56.850681 	42.154476 	21.023796 	60.464867 	33.955853 	22.022715 	18.788294 	109.808922 	26.172504 	76.026314 	36.249138 	72.801102 	
73.000000 	25.942244 	119.201508 	116.038788 	66.708321 	9.219544 	35.227829 	15.620500 	75.432091 	19.026299 	51.312767 	90.906548 	83.408630 	74.249580 	14.142136 	68.622154 	133.405396 	23.086792 	5.385165 	40.607880 	58.821766 	86.353920 	32.249031 	78.816238 	28.284271 	23.769728 	97.185387 	75.451973 	999.000000 	55.072678 	10.440307 	3.000000 	94.641426 	109.041275 	75.471848 	19.313208 	104.350372 	128.763351 	116.726173 	13.000000 	63.063461 	12.206555 	101.828285 	108.706024 	41.976185 	117.153748 	15.811388 	46.097721 	16.552946 	119.970833 	99.020203 	74.732857 	139.316193 	120.104118 	78.294319 	21.189621 	17.888544 	96.384644 	77.472572 	50.990196 	45.398239 	131.045792 	46.173584 	93.941475 	28.861740 	54.918121 	94.826157 	86.406021 	34.655445 	99.297531 	149.201202 	111.305885 	146.413803 	
28.000000 	36.221542 	72.111023 	68.352028 	16.278820 	58.872746 	20.248457 	39.812057 	22.825424 	71.867935 	5.099020 	38.013157 	39.115215 	26.305893 	47.801674 	20.099751 	87.931793 	72.801102 	54.625999 	23.537205 	7.000000 	49.497475 	44.283180 	24.839485 	82.079231 	31.622776 	44.407207 	21.260292 	55.072678 	999.000000 	65.299309 	52.478565 	41.231056 	56.612720 	20.615528 	74.242844 	51.224995 	78.032043 	64.637451 	44.204071 	8.246211 	67.230942 	48.166378 	55.317268 	19.313208 	63.780876 	69.634758 	17.262676 	47.381432 	66.603302 	44.204071 	20.396078 	87.920418 	66.528191 	23.769728 	44.045429 	70.604530 	41.340054 	23.345236 	17.117243 	21.213203 	78.102493 	23.086792 	38.910152 	39.446167 	18.027756 	39.812057 	32.015621 	89.050545 	44.283180 	97.200821 	56.302753 	94.021271 	
82.024384 	34.058773 	127.781059 	124.739731 	76.400261 	9.486833 	45.276924 	25.553865 	85.211502 	9.848858 	61.400326 	100.603180 	92.097771 	83.546394 	20.808653 	78.102493 	141.605087 	15.620500 	11.313708 	49.497475 	68.796799 	94.031906 	37.696156 	88.752464 	18.027756 	34.176014 	106.826965 	85.440041 	10.440307 	65.299309 	999.000000 	13.341664 	104.403069 	118.562218 	85.586212 	8.944272 	114.017540 	137.887634 	126.150703 	23.194826 	73.348480 	4.000000 	111.606453 	118.406082 	52.392746 	126.822708 	10.049875 	56.515484 	25.317978 	129.630249 	109.077957 	85.088188 	148.519363 	129.807556 	88.639717 	30.265491 	13.152946 	106.550461 	87.846458 	61.392181 	55.731499 	140.584488 	56.435802 	104.201729 	38.209946 	65.306969 	105.095192 	96.772926 	25.806976 	109.567329 	158.492905 	121.433105 	155.794739 	
