92.027168 	8.062258 	85.000000 	67.601776 	31.890438 	6.082763 	12.529964 	66.287254 	69.339745 	9.055386 	999.000000 	96.384644 	32.557640 	68.264191 	34.669872 	93.621582 	89.286057 	20.099751 	23.194826 	8.062258 	63.007935 	93.477272 	13.601471 	86.452301 	79.881165 	73.498299 	10.049875 	97.616600 	68.007355 	9.486833 	10.440307 	12.041595 	13.000000 	62.481998 	71.400284 	63.890530 	14.212670 	14.212670 	65.795135 	15.264338 	15.620500 	16.278820 	17.029387 	18.788294 	18.867962 	18.601076 	20.000000 	20.518284 	29.966648 	33.541019 	33.015148 	33.837849 	34.481880 	36.400551 	35.846897 	36.235340 	38.275318 	38.910152 	39.812057 	40.249222 	44.654228 	44.821869 	45.000000 	45.793011 	47.507893 	49.203659 	49.648766 	50.219517 	52.153618 	
7.280110 	88.391174 	12.041595 	30.265491 	125.781555 	93.300591 	86.977005 	34.000000 	31.016125 	92.347168 	96.384644 	999.000000 	126.657021 	31.016125 	126.570137 	15.132746 	13.341664 	107.377838 	109.836243 	103.464973 	38.000000 	8.485281 	88.323273 	15.231546 	169.011841 	28.284271 	105.342300 	183.447540 	34.132095 	96.166519 	95.880135 	93.407707 	92.179176 	41.109608 	32.557640 	40.199501 	103.846039 	101.390335 	41.773197 	99.924973 	102.107788 	104.292854 	105.261581 	99.040398 	108.415863 	102.391403 	103.160072 	105.323311 	118.456741 	121.016525 	117.388245 	118.376518 	120.668968 	125.319588 	121.494858 	122.641754 	127.283150 	125.602547 	126.589890 	107.004669 	114.000000 	117.017090 	116.004311 	113.017700 	120.004166 	119.016808 	117.068359 	118.067780 	117.209213 	
121.642921 	40.311287 	115.762688 	99.045441 	1.000000 	37.802116 	44.821869 	98.234413 	101.212646 	40.224369 	32.557640 	126.657021 	999.000000 	100.000000 	5.830952 	122.004097 	118.186295 	20.396078 	19.026299 	28.653097 	95.131485 	124.555206 	45.221676 	117.889778 	47.885281 	105.422958 	27.730848 	66.309875 	100.124924 	38.078865 	38.948685 	41.677334 	43.046486 	94.847244 	103.585716 	96.260063 	34.785053 	37.336308 	98.290382 	39.560081 	37.947330 	36.400551 	36.138622 	43.324360 	34.525352 	40.521599 	41.231056 	39.812057 	37.336308 	39.812057 	43.289722 	43.416588 	41.773197 	38.897301 	42.953465 	42.201897 	39.560081 	43.011627 	43.324360 	60.133186 	61.073727 	59.304298 	60.207973 	63.031738 	60.671246 	63.505905 	65.276337 	65.375839 	68.264191 	
29.614185 	60.207973 	19.000000 	3.162278 	99.201813 	64.412735 	57.697487 	3.162278 	2.000000 	63.071388 	68.264191 	31.016125 	100.000000 	999.000000 	100.767059 	35.846897 	30.463093 	82.073135 	84.864601 	74.706093 	7.071068 	25.961510 	58.694122 	18.384777 	144.958618 	5.830952 	76.478752 	160.863297 	5.000000 	66.708321 	66.309875 	63.694584 	62.393909 	10.770329 	7.071068 	10.295630 	74.094536 	71.512238 	13.453624 	69.892776 	72.111023 	74.330345 	75.272835 	68.680420 	78.434685 	72.124893 	72.801102 	75.000000 	88.056801 	90.470993 	86.683334 	87.664131 	90.027771 	94.831429 	90.801979 	91.983696 	96.772926 	94.921021 	95.900993 	76.000000 	83.006027 	86.005814 	85.000000 	82.054863 	89.000000 	88.051125 	86.145226 	87.143562 	86.371292 	
121.313644 	42.011902 	115.935326 	99.639351 	5.385165 	40.311287 	47.169907 	99.156441 	102.068604 	42.941822 	34.669872 	126.570137 	5.830952 	100.767059 	999.000000 	121.247681 	117.618027 	19.235384 	17.088007 	31.953091 	96.208107 	124.851913 	47.885281 	118.406082 	45.221676 	106.301460 	31.320919 	63.063461 	101.178062 	41.231056 	42.154476 	44.777225 	46.097721 	96.176918 	104.690018 	97.590981 	38.832977 	41.231056 	99.824844 	43.416588 	41.976185 	40.607880 	40.447498 	47.296936 	39.115215 	44.721359 	45.541191 	44.283180 	42.755116 	45.354160 	48.662102 	48.836460 	47.296936 	44.598206 	48.507732 	47.801674 	45.310043 	48.703182 	49.040798 	65.007690 	66.272163 	64.629715 	65.490456 	68.183578 	66.098412 	68.883957 	70.576202 	70.710678 	73.552704 	
8.944272 	85.906929 	19.798990 	33.837849 	121.078484 	91.411156 	85.708809 	39.000000 	36.674240 	90.934044 	93.621582 	15.132746 	122.004097 	35.846897 	121.247681 	999.000000 	5.385165 	102.044106 	104.216118 	101.202766 	42.720020 	22.472204 	87.464279 	26.400757 	161.987656 	35.510563 	103.160072 	175.413803 	40.249222 	94.894676 	94.762863 	92.541885 	91.443970 	46.615448 	39.962482 	46.097721 	102.825096 	100.603180 	48.764740 	99.408249 	101.493843 	103.585716 	104.580116 	99.126183 	107.670792 	102.239914 	103.174606 	105.233078 	118.342720 	121.202309 	118.038132 	119.037811 	121.103264 	125.323578 	122.065559 	123.101585 	127.318497 	126.099167 	127.098389 	109.895409 	116.965805 	119.707977 	118.827606 	116.249733 	122.800652 	122.188377 	120.507263 	121.494858 	121.016525 	
6.082763 	81.492332 	15.000000 	28.460499 	117.273186 	86.884979 	81.049370 	33.615471 	31.304953 	86.313385 	89.286057 	13.341664 	118.186295 	30.463093 	117.618027 	5.385165 	999.000000 	98.386993 	100.647903 	96.772926 	37.336308 	19.235384 	82.734512 	21.954498 	158.937088 	30.232433 	98.716766 	172.733902 	34.885529 	90.255196 	90.094398 	87.823685 	86.700638 	41.231056 	34.669872 	40.718548 	98.152939 	95.885345 	43.416588 	94.641426 	96.747093 	98.858482 	99.849884 	94.260277 	102.956299 	97.416634 	98.325989 	100.404182 	113.534134 	116.348618 	113.110565 	114.109596 	116.211014 	120.503113 	117.153748 	118.207443 	122.494896 	121.202309 	122.200653 	104.690018 	111.758667 	114.529472 	113.635384 	111.018013 	117.613777 	116.965805 	115.260574 	116.249733 	115.741089 	
102.083298 	25.632011 	96.834908 	80.808418 	19.416489 	26.172504 	32.015621 	80.610176 	83.450584 	29.154760 	20.099751 	107.377838 	20.396078 	82.073135 	19.235384 	102.044106 	98.386993 	999.000000 	3.162278 	21.840330 	77.833153 	105.801704 	33.541019 	99.488693 	62.968246 	87.692642 	22.472204 	79.630394 	82.758682 	29.017237 	30.016663 	32.015621 	33.060551 	78.102493 	86.313385 	79.511009 	30.364452 	31.780497 	82.006096 	33.541019 	32.984844 	32.572994 	32.893768 	37.483330 	33.105892 	36.138622 	37.363083 	37.000000 	41.400482 	44.821869 	46.324940 	46.872166 	46.400433 	45.967381 	47.801674 	47.634022 	47.381432 	49.578220 	50.249378 	58.240879 	61.465439 	60.835846 	61.326992 	62.968246 	63.063461 	65.306969 	66.309875 	66.708321 	69.079666 	
104.446159 	28.792360 	99.403221 	83.546394 	18.027756 	29.274563 	35.171009 	83.450584 	86.267029 	32.249031 	23.194826 	109.836243 	19.026299 	84.864601 	17.088007 	104.216118 	100.647903 	3.162278 	999.000000 	24.515301 	80.721741 	108.406639 	36.674240 	102.176315 	60.108234 	90.509666 	25.000000 	76.609398 	85.632935 	32.000000 	33.000000 	35.057095 	36.124783 	81.055534 	89.196411 	82.462112 	32.984844 	34.525352 	85.000000 	36.345562 	35.693138 	35.171009 	35.440090 	40.311287 	35.468296 	38.832977 	40.024994 	39.560081 	43.266617 	46.615448 	48.373547 	48.877399 	48.259712 	47.507893 	49.648766 	49.406479 	48.836460 	51.224995 	51.855568 	60.876926 	63.906181 	63.158531 	63.694584 	65.459915 	65.306969 	67.623962 	68.709534 	69.079666 	71.512238 	
99.327744 	15.297058 	91.923882 	74.249580 	28.178005 	10.295630 	17.204651 	72.560318 	75.663727 	12.041595 	8.062258 	103.464973 	28.653097 	74.706093 	31.953091 	101.202766 	96.772926 	21.840330 	24.515301 	999.000000 	69.115845 	100.224747 	16.970562 	93.021500 	76.537575 	79.755875 	2.000000 	94.847244 	74.094536 	9.433981 	10.295630 	13.038404 	14.422205 	68.242218 	77.388626 	69.634758 	8.544003 	10.049875 	71.217972 	12.000000 	11.180340 	10.770329 	11.180340 	16.000000 	12.041595 	14.317822 	15.524175 	15.231546 	22.472204 	26.076809 	26.172504 	26.907248 	27.202942 	28.635643 	28.600698 	28.844410 	30.463093 	31.384710 	32.249031 	36.400551 	39.812057 	39.446167 	39.824615 	41.231056 	41.880783 	43.908997 	44.721359 	45.177429 	47.423622 	
36.674240 	55.000000 	26.019224 	8.944272 	94.366310 	58.830265 	51.971146 	4.000000 	7.071068 	57.306194 	63.007935 	38.000000 	95.131485 	7.071068 	96.208107 	42.720020 	37.336308 	77.833153 	80.721741 	69.115845 	999.000000 	32.557640 	52.773098 	24.738634 	140.801285 	10.770329 	70.830788 	157.114609 	5.000000 	60.827625 	60.373837 	57.697487 	56.364883 	4.242640 	8.485281 	4.472136 	68.029404 	65.391129 	8.544003 	63.694584 	65.924202 	68.154236 	69.079666 	62.297672 	72.235725 	65.787537 	66.407829 	68.622154 	81.608826 	83.934502 	80.049988 	81.024689 	83.432610 	88.323273 	84.172440 	85.375641 	90.249657 	88.294960 	89.269257 	69.007248 	76.000000 	79.025314 	78.006409 	75.026665 	82.006096 	81.024689 	79.101204 	80.099937 	79.309517 	
13.601471 	85.422478 	9.219544 	26.000000 	123.713379 	89.961105 	83.384651 	28.635643 	25.495098 	88.769363 	93.477272 	8.485281 	124.555206 	25.961510 	124.851913 	22.472204 	19.235384 	105.801704 	108.406639 	100.224747 	32.557640 	999.000000 	84.504440 	8.000000 	168.121979 	22.090721 	102.044106 	183.152939 	28.160255 	92.477028 	92.114059 	89.537704 	88.255310 	35.128338 	26.000000 	34.058773 	99.959991 	97.406364 	35.057095 	95.817535 	98.030609 	100.244698 	101.192886 	94.641426 	104.355164 	98.081596 	98.762344 	100.960388 	114.017540 	116.417351 	112.587746 	113.564957 	115.952576 	120.784935 	116.709038 	117.902504 	122.723267 	120.830460 	121.807228 	101.242287 	108.166542 	111.287918 	110.222504 	107.074738 	114.214706 	113.070778 	111.018013 	112.017853 	111.004501 	
84.723076 	9.486833 	76.537575 	58.523499 	44.654228 	7.615773 	2.828427 	56.364883 	59.506302 	5.000000 	13.601471 	88.323273 	45.221676 	58.694122 	47.885281 	87.464279 	82.734512 	33.541019 	36.674240 	16.970562 	52.773098 	84.504440 	999.000000 	77.077881 	92.962357 	63.505905 	18.439089 	110.941429 	57.706154 	8.062258 	7.615773 	5.099020 	4.000000 	51.623638 	60.901562 	53.000000 	15.524175 	13.152946 	54.405884 	12.000000 	14.035668 	16.124516 	17.117243 	12.649111 	20.223749 	15.132746 	16.278820 	18.110771 	31.000000 	34.058773 	31.575306 	32.557640 	34.234486 	38.000000 	35.355339 	36.221542 	40.000000 	39.204590 	40.199501 	31.827662 	37.643059 	38.832977 	38.600517 	38.209946 	41.880783 	42.801868 	42.520584 	43.278172 	44.553337 	
17.691807 	78.390053 	7.280110 	18.867962 	117.068359 	82.734512 	76.059189 	20.880613 	17.720045 	81.437096 	86.452301 	15.231546 	117.889778 	18.384777 	118.406082 	26.400757 	21.954498 	99.488693 	102.176315 	93.021500 	24.738634 	8.000000 	77.077881 	999.000000 	162.114151 	14.142136 	94.810333 	177.519012 	20.223749 	85.088188 	84.693565 	82.079231 	80.777473 	27.166155 	18.000000 	26.076809 	92.477028 	89.888817 	27.073973 	88.255310 	90.476517 	92.698433 	93.637596 	86.977005 	96.798759 	90.443352 	91.093361 	93.300591 	106.320274 	108.669220 	104.785492 	105.759163 	108.171158 	113.053085 	108.908218 	110.113579 	114.982605 	113.030968 	114.004387 	93.263069 	100.179840 	103.310211 	102.239914 	99.080772 	106.230881 	105.076164 	103.019417 	104.019226 	103.004852 	
163.217651 	87.200920 	159.022018 	143.586212 	48.373547 	85.440041 	92.358002 	143.558350 	146.372818 	87.982956 	79.881165 	169.011841 	47.885281 	144.958618 	45.221676 	161.987656 	158.937088 	62.968246 	60.108234 	76.537575 	140.801285 	168.121979 	92.962357 	162.114151 	999.000000 	150.615402 	75.591003 	19.235384 	145.725769 	85.959290 	86.833176 	89.554451 	90.917542 	141.014191 	149.281616 	142.425415 	82.346825 	85.000000 	144.810226 	87.235313 	85.492691 	83.773506 	83.384651 	90.873535 	81.344948 	87.846458 	88.391174 	86.729462 	81.024689 	82.377182 	86.884979 	86.683334 	84.344528 	79.762146 	85.158676 	84.011902 	79.511009 	83.600243 	83.486526 	105.513031 	104.923782 	102.420700 	103.576057 	107.079407 	102.956299 	106.066017 	108.342049 	108.189651 	111.305885 	
28.231188 	65.459915 	16.763054 	8.246211 	104.637466 	69.462219 	62.649822 	7.211102 	4.242640 	68.000000 	73.498299 	28.284271 	105.422958 	5.830952 	106.301460 	35.510563 	30.232433 	87.692642 	90.509666 	79.755875 	10.770329 	22.090721 	63.505905 	14.142136 	150.615402 	999.000000 	81.492332 	166.604324 	6.082763 	71.554176 	71.112587 	68.447060 	67.119293 	13.038404 	4.472136 	12.000000 	78.790863 	76.157730 	13.601471 	74.464760 	76.694199 	78.924011 	79.849861 	73.054771 	83.006027 	76.550636 	77.162170 	79.378838 	92.347168 	94.641426 	90.708321 	91.678787 	94.111633 	99.040398 	94.831429 	96.046867 	100.960388 	98.954536 	99.924973 	79.158073 	86.092972 	89.202019 	88.141930 	85.023529 	92.135773 	91.021973 	89.000000 	90.000000 	89.050545 	
101.242287 	17.262676 	93.776329 	76.059189 	27.313000 	12.083046 	18.867962 	74.303429 	77.414467 	13.601471 	10.049875 	105.342300 	27.730848 	76.478752 	31.320919 	103.160072 	98.716766 	22.472204 	25.000000 	2.000000 	70.830788 	102.044106 	18.439089 	94.810333 	75.591003 	81.492332 	999.000000 	94.021271 	75.802376 	10.630146 	11.401754 	14.212670 	15.620500 	69.892776 	79.075912 	71.281136 	8.062258 	10.049875 	72.801102 	12.165525 	11.000000 	10.198039 	10.440307 	16.124516 	10.816654 	14.035668 	15.132746 	14.560220 	20.808653 	24.413111 	24.758837 	25.455845 	25.612497 	26.832815 	27.018513 	27.202942 	28.635643 	29.681644 	30.528675 	35.902645 	39.000000 	38.470768 	38.910152 	40.496914 	40.816662 	42.941822 	43.863426 	44.283180 	46.615448 	
177.341476 	104.623131 	173.971268 	159.289047 	66.708321 	103.353760 	110.145355 	159.665268 	162.373032 	106.004715 	97.616600 	183.447540 	66.309875 	160.863297 	63.063461 	175.413803 	172.733902 	79.630394 	76.609398 	94.847244 	157.114609 	183.152939 	110.941429 	177.519012 	19.235384 	166.604324 	94.021271 	999.000000 	161.969131 	104.216118 	105.118980 	107.786827 	109.123779 	157.610275 	165.556641 	159.012573 	101.019798 	103.619499 	161.604462 	105.848946 	104.177734 	102.528046 	102.181213 	109.562767 	100.244698 	106.625511 	107.224068 	105.621971 	100.224747 	101.607086 	106.099007 	105.905617 	103.576057 	98.994949 	104.393486 	103.247276 	98.731964 	102.825096 	102.703453 	124.663544 	124.149101 	121.655251 	122.808792 	126.301224 	122.188377 	125.299644 	127.577431 	127.424484 	130.541183 	
33.526108 	60.000000 	22.360680 	8.062258 	99.357941 	63.812225 	56.938564 	3.000000 	3.605551 	62.265560 	68.007355 	34.132095 	100.124924 	5.000000 	101.178062 	40.249222 	34.885529 	82.758682 	85.632935 	74.094536 	5.000000 	28.160255 	57.706154 	20.223749 	145.725769 	6.082763 	75.802376 	161.969131 	999.000000 	65.764732 	65.299309 	62.609905 	61.269894 	7.000000 	3.605551 	6.082763 	72.917763 	70.263786 	8.602325 	68.541962 	70.774292 	73.006851 	73.925636 	67.067131 	77.077881 	70.576202 	71.168816 	73.389374 	86.330757 	88.600227 	84.646324 	85.615417 	88.056801 	93.005379 	88.769363 	89.988892 	94.921021 	92.892410 	93.861603 	73.109505 	80.056229 	83.150467 	82.097504 	79.006332 	86.092972 	85.005882 	83.006027 	84.005951 	83.096329 	
92.417534 	11.180340 	84.433403 	66.483078 	37.589893 	5.000000 	9.219544 	64.404968 	67.542580 	4.000000 	9.486833 	96.166519 	38.078865 	66.708321 	41.231056 	94.894676 	90.255196 	29.017237 	32.000000 	9.433981 	60.827625 	92.477028 	8.062258 	85.088188 	85.959290 	71.554176 	10.630146 	104.216118 	65.764732 	999.000000 	1.000000 	3.605551 	5.000000 	59.682495 	68.963760 	61.057350 	8.000000 	6.324555 	62.425957 	6.403124 	7.615773 	9.219544 	10.198039 	9.433981 	13.038404 	10.000000 	11.401754 	12.529964 	24.331051 	27.658634 	26.000000 	26.925823 	28.160255 	31.257000 	29.410883 	30.083218 	33.241539 	32.984844 	33.955853 	30.886890 	35.608986 	36.069378 	36.124783 	36.619667 	38.897301 	40.360870 	40.607880 	41.231056 	43.011627 	
92.195442 	11.661903 	84.118965 	66.128662 	38.470768 	5.656854 	9.055386 	63.976559 	67.119293 	4.123106 	10.440307 	95.880135 	38.948685 	66.309875 	42.154476 	94.762863 	90.094398 	30.016663 	33.000000 	10.295630 	60.373837 	92.114059 	7.615773 	84.693565 	86.833176 	71.112587 	11.401754 	105.118980 	65.299309 	1.000000 	999.000000 	2.828427 	4.242640 	59.169250 	68.476273 	60.539242 	8.062258 	6.082763 	61.854668 	5.830952 	7.280110 	9.055386 	10.049875 	8.602325 	13.000000 	9.433981 	10.816654 	12.083046 	24.186773 	27.459061 	25.632011 	26.570660 	27.892651 	31.144823 	29.120440 	29.832869 	33.136082 	32.756680 	33.734257 	30.016663 	34.828148 	35.355339 	35.383614 	35.805027 	38.209946 	39.623226 	39.824615 	40.459858 	42.201897 	
89.822044 	11.313708 	81.608826 	63.568859 	41.182522 	6.324555 	7.071068 	61.326992 	64.474800 	3.605551 	12.041595 	93.407707 	41.677334 	63.694584 	44.777225 	92.541885 	87.823685 	32.015621 	35.057095 	13.038404 	57.697487 	89.537704 	5.099020 	82.079231 	89.554451 	68.447060 	14.212670 	107.786827 	62.609905 	3.605551 	2.828427 	999.000000 	1.414214 	56.435802 	65.764732 	57.801384 	10.440307 	8.062258 	59.076221 	7.071068 	9.000000 	11.045361 	12.041595 	8.602325 	15.132746 	10.440307 	11.704700 	13.341664 	26.019224 	29.154760 	26.925823 	27.892651 	29.427877 	33.015148 	30.594116 	31.400637 	35.014282 	34.365681 	35.355339 	29.410883 	34.655445 	35.468296 	35.383614 	35.468296 	38.418747 	39.623226 	39.623226 	40.311287 	41.868843 	
88.645363 	11.401754 	80.361679 	62.297672 	42.544094 	7.071068 	6.324555 	60.008331 	63.158531 	4.123106 	13.000000 	92.179176 	43.046486 	62.393909 	46.097721 	91.443970 	86.700638 	33.060551 	36.124783 	14.422205 	56.364883 	88.255310 	4.000000 	80.777473 	90.917542 	67.119293 	15.620500 	109.123779 	61.269894 	5.000000 	4.242640 	1.414214 	999.000000 	55.072678 	64.412735 	56.435802 	11.704700 	9.219544 	57.688820 	8.000000 	10.049875 	12.165525 	13.152946 	8.944272 	16.278820 	11.180340 	12.369317 	14.142136 	27.000000 	30.066593 	27.658634 	28.635643 	30.265491 	34.000000 	31.400637 	32.249031 	36.000000 	35.227829 	36.221542 	29.206163 	34.655445 	35.608986 	35.468296 	35.383614 	38.600517 	39.698868 	39.597980 	40.311287 	41.773197 	
